# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416277499;sda;494.00;0.00;122654.00;248.29;21.71;43.95;0.31;15.37
axle;60;1416277559;sda;8.14;0.00;525.40;64.53;0.08;10.38;0.16;0.13
axle;60;1416277619;sda;2.97;0.00;521.94;175.95;0.01;2.85;0.32;0.09
axle;60;1416277679;sda;2.52;0.00;425.70;169.11;0.01;4.89;0.26;0.07
axle;60;1416277739;sda;4.15;0.00;720.31;173.48;0.02;4.63;0.26;0.11
axle;60;1416277799;sda;3.63;0.00;612.13;168.70;0.01;4.11;0.26;0.09
axle;60;1416277859;sda;1.00;0.00;72.98;72.80;0.00;1.87;0.20;0.02
axle;60;1416277919;sda;1.02;0.00;71.59;70.43;0.00;0.13;0.07;0.01
axle;60;1416277979;sda;1.27;0.00;157.11;123.79;0.00;0.32;0.05;0.01
axle;60;1416278039;sda;1.45;0.00;214.36;147.59;0.00;0.69;0.18;0.03
axle;60;1416278099;sda;0.93;0.00;99.38;106.43;0.00;0.14;0.07;0.01
