# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416278213;0.00;5039.24;172977.87;0.00;131183.52;0.00;0.00;0.00;0.00
axle;61;1416278273;0.00;222.67;154936.08;0.00;95454.38;0.00;0.00;0.00;0.00
axle;60;1416278333;0.00;277.33;202624.91;0.00;73334.42;0.00;0.00;0.00;0.00
axle;60;1416278393;0.00;286.30;184746.65;0.00;81116.88;0.00;0.00;0.00;0.00
axle;60;1416278453;0.00;416.19;144508.63;0.00;81031.43;0.00;0.00;0.00;0.00
axle;60;1416278513;0.00;65.51;46617.01;0.00;2455.07;0.00;0.00;0.00;0.00
axle;60;1416278573;0.00;55.07;57209.98;0.00;15548.25;0.00;0.00;0.00;0.00
axle;60;1416278633;1.47;53.03;40707.55;0.05;1290.98;0.00;0.00;0.00;0.00
axle;60;1416278693;0.00;26.93;44037.37;0.00;403.07;0.00;0.00;0.00;0.00
axle;60;1416278753;0.00;35.08;64229.10;0.00;3922.14;0.00;0.00;0.00;0.00
axle;60;1416278813;0.00;26.20;76492.97;0.00;6845.20;0.00;0.00;0.00;0.00
