ctime,relname,pid,mode,granted
1416278917.8965,customer,21009,AccessShareLock,t
1416278917.8965,customer_c_mktsegment_c_custkey_idx,21009,AccessShareLock,t
1416278917.8965,customer_c_nationkey_c_custkey_idx,21009,AccessShareLock,t
1416278917.8965,customer_c_phone_idx,21009,AccessShareLock,t
1416278917.8965,customer_c_phone_idx_c_acctbal,21009,AccessShareLock,t
1416278917.8965,lineitem,21039,AccessShareLock,t
1416278917.8965,lineitem,21018,AccessShareLock,t
1416278917.8965,lineitem,21009,AccessShareLock,t
1416278917.8965,lineitem,21042,AccessShareLock,t
1416278917.8965,lineitem,21040,AccessShareLock,t
1416278917.8965,lineitem,21036,AccessShareLock,t
1416278917.8965,lineitem,20987,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx,21009,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx,21036,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx,21018,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx,20987,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx,21042,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx,21039,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx_l_returnflag,21018,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx_l_returnflag,20987,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx_l_returnflag,21036,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx_l_returnflag,21042,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx_l_returnflag,21009,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx_l_returnflag,21039,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx_part1,21039,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx_part1,21018,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx_part1,20987,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx_part1,21042,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx_part1,21036,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx_part1,21009,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx_part2,21042,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx_part2,21036,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx_part2,20987,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx_part2,21018,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx_part2,21039,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_idx_part2,21009,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,21009,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,21039,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,21018,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,21036,AccessShareLock,t
1416278917.8965,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,20987,AccessShareLock,t
